cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
3667553;MARIA EUDOCIA DE PINHO ALVES TEIXEIRA                       ;MARIA EUDOCIA DE PINHO ALVES TEIXEIRA                       ;AV 13 DE MAIO                           ;1189;FATIMA              ;60040531;230440;-3.749.221;-38.529.851;202005
3667618;ANTONIO SOARES MORORO                                       ;ANTONIO SOARES MORORO                                       ;AV 13 DE MAIO                           ;1189;FATIMA              ;60040531;230440;-3.749.167;-38.529.851;202005
3667790;JOAO HENRIQUE SA XENOFONTE DE OLIVEIRA                      ;JOAO HENRIQUE SA XENOFONTE DE OLIVEIRA                      ;RUA NUNES VALENTE                       ;2415;DIONISIO TORRES     ;60125071;230440;-3.745.676;-38.506.662;202005
3668584;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO ARACATI          ;RUA DRAGAO DO MAR                       ;S/N       ;VARZEA DA MATRIZ    ;62800000;230110;-51.552;-380.970;202005
3668991;JOSE BARCELOS DE ABREU                                      ;JOSE BARCELOS DE ABREU                                      ;AV BEZERRA DE MENEZES                   ;2071;SAO GERARDO         ;60325004;230440;                              ;                              ;202005
3669599;PREFEITURA MUNICIPAL DE AMONTADA                            ;CENTRO DE ATENCAO PSICOSSOCIAL DE AMONTADA                  ;AVENIDA GEN ALIPIO DOS SANTOS           ;1101;CENTRO              ;62540000;230075;-3.361;-39.831;202005
3669602;MUNICIPIO DE AMONTADA                                       ;UNIDADE BASICA DE SAUDE NASCENTE                            ;DISTRITO NASCENTE                       ;S/N       ;NASCENTE            ;62540000;230075;-3.361;-39.831;202005
3670082;SAULO RABELO LIMA VERDE                                     ;SAULO RABELO LIMA VERDE                                     ;AV PONTES VIEIRA                        ;2651;DIONISIO TORRES     ;60110110;230440;-3.750.625;-38.497.889;202005
3671933;MARIA DE FATIMA PALHANO CRUZ SANTANA                        ;MARIA DE FATIMA PALHANO CRUZ SANTANA                        ;RUA PADRE CICERO                        ;865;CENTRO              ;63010020;230730;-72.046.929;-393.197.889;202005
3672115;DERIZE SALLES GAZETA FERNANDES                              ;DERIZE SALLES GAZETA FERNANDES                              ;AV DOM LUIS                             ;1200;ALDEOTA             ;60160196;230440;-3.736.088;-38.490.116;202005
3672824;VANESSA BARBOSA BARRETO                                     ;CONSULTORIO ODONTOLOGICO DRA VANESSA                        ;RUA PADRE ROCHA                         ;1176;CENTRO              ;62823000;230700;-4.834;-37.781;202005
3673650;PREFEITURA MUNICIPAL DE ITAPIPOCA                           ;UNIDADE BASICA DE SAUDE LAGOA DAS MERCES                    ;LAGOA DAS MERCES                        ;S/N       ;LAGOA DAS MERCES    ;62525000;230640;-3.149;-39.600;202005
3673669;PREFEITURA MUNICIPAL DE ITAPIPOCA                           ;UNIDADE BASICA DE SAUDE BALEIA                              ;AVENIDA FELIX FCO DO NASCIMENTO         ;S/N       ;BALEIA              ;62518000;230640;-3.148;-394.404;202005
3674355;ISABEL MARIA MAGALHAES PINTO RIBEIRO                        ;ISABEL MARIA MAGALHAES PINTO RIBEIRO                        ;RUA ANTONIO AUGUSTO                     ;1592;ALDEOTA             ;60110371;230440;-3.730.640;-38.513.294;202005
3675521;MARIA DARCY GOMES DE FIGUEIREDO                             ;MARIA DARCY GOMES DE FIGUEIREDO                             ;AV DOM LUIS                             ;500;ALDEOTA             ;60160230;230440;-3.733.989;-38.497.083;202005
3675599;MARCO ANTONIO ROCHA AFONSO                                  ;MARCO ANTONIO ROCHA AFONSO                                  ;AV POMTES VIEIRA                        ;2651;DIONISIO TORRES     ;60130241;230440;                              ;                              ;202005
3675645;LEONARDO HERACLIO DO CARMO ARAUJO                           ;LEONARDO HERACLIO DO CARMO ARAUJO                           ;AV PONTES VIEIRA                        ;2631;DIONISIO TORRES     ;60130240;230440;-3.750.648;-38.497.193;202005
3677052;CENTRO DE ESPECIALIDADE ODONTOLOGICA DE HORIZONTE           ;CEO HORIZONTE                                               ;RUA SANTA EDWIGES                       ;36;PARQUE DIADEMA      ;62882530;230523;-40.904.333;-384.866.547;202005
3677176;SAUDE RESIDENCE ATENDIMENTO MEDICO LTDA                     ;SAUDE RESIDENCE HOME CARE                                   ;AVENIDA RUI BARBOSA                     ;1630;ALDEOTA             ;60115221;230440;-3.736.717;-38.509.854;202005
3677842;JANAINA VANESCA DA SILVA                                    ;JANAINA VANESCA DA SILVA                                    ;RUA BERNARDO MANUEL                     ;9310;PARQUE DOIS IRMAOS  ;60741600;230440;-3.801.159;-38.552.242;202005
3678377;REGINA COELI MARQUES DE CARVALHO                            ;REGINA COELI MARQUES DE CARVALHO                            ;RUA RODRIGUES JUNIOR                    ;1395;CENTRO              ;60060001;230440;-3.735.432;-38.522.203;202005
3679020;CLAUDIA MELO PETER                                          ;CLAUDIA MELO PETER                                          ;RUA ANTONIO AUGUSTO                     ;1271;ALDEOTA             ;60110370;230440;-3.731.551;-38.513.667;202005
3679209;CIRO ALBUQUERQUE MARQUES                                    ;CIRO ALBUQUERQUE MARQUES                                    ;RUA OSVALDO CRUZ                        ;1;MEIRELES            ;60125150;230440;-3.740.476;-38.501.917;202005
3679322;MARIA CLEONICE HOLANDA ROCHA                                ;MARIA CLEONICE HOLANDA ROCHA                                ;RUA TIBURCIO CAVALCANTE                 ;2484;DIONISIO TORRES     ;60125101;230440;-3.746.530;-38.506.211;202005
3681726;GILMAR DE OLIVEIRA BARROS SILVA                             ;CLINICA BARROS                                              ;EPITACIO PESSOA                         ;2547;CENTRO              ;63900133;231130;-4.968.892.721.592.170;-3.902.446.746.826.170;202005
3684962;PREF M PENAFORTE                                            ;CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO                  ;RUA ANTONIO VENCESLAU GALVAO            ;S/N       ;FREI DAMIAO         ;63280000;231060;-7.827.160.159.580.750;-3.907.133.102.416.990;202005
3685004;INSTITUTO DE NEUROREABILITACAO E FISIATRIA DO CEARA         ;INERFIC                                                     ;AV FELINO BARROSO                       ;600;FATIMA              ;60050130;230440;                              ;                              ;202005
3685853;PREFEITURA MUNICIPAL DE HORIZONTE                           ;CENTRO DE REFERENCIA EM SAUDE DO TRABALHADOR                ;AVENIDA PRESIDENTE CASTELO BRANCO       ;3600;CENTRO              ;62880333;230523;-4.529;-382.949;202005
3688208;POLLYANNA BITU DE AQUINO                                    ;POLLYANNA BITU DE AQUINO                                    ;RUA BRIGADEIRO CORREIA DE MELO          ;55;DIONISIO TORRES     ;60170300;230440;-3.749.913;-38.497.608;202005
3691608;PREFEITURA MUNICIPAL DE CEDRO                               ;CENTRO DE ESPECIALIDADES ODONTOLOGICAS                      ;RUA AZARIAS ALVES DINIZ                 ;1;CENTRO              ;63400000;230380;-66.070.435;-39.059.497;202005
3691640;PREF M FORQUILHA                                            ;CEO CENTRO ESP ODONTOLOGICO JERONIMO DA COSTA FILHO         ;RUA PAULO FRANKLIN BARBOSA              ;S/N       ;EDMUNDO RODRIGUES   ;62115000;230435;-3.799.484.916.938.080;-4.026.397.526.264.190;202005
3694259;OSCAR BITTENCOURT LINS NETO                                 ;OSCAR BITTENCOURT LINS NETO                                 ;RUA COSTA BARROS                        ;915;CENTRO              ;60160281;230440;-3.729.012;-38.515.619;202005
3694615;SERGIO GOMES DE MATOS                                       ;SERGIO GOMES DE MATOS                                       ;RUA JOSE LOURENCO                       ;777;ALDEOTA             ;60115280;230440;                              ;                              ;202005
3694682;PREFEITURA MUNICIPAL DE MASSAPE                             ;CEO DE MASSAPE                                              ;RUA MAJOR JOSE PAULINO                  ;300;CENTRO              ;62140000;230800;-35.224.938;-403.412.331;202005
3697924;LUIS CESAR NOGUEIRA DE CARVALHO                             ;LUIS CESAR NOGUEIRA DE CARVALHO                             ;RUA MONSENHOR DOURADO                   ;307;CENTRO              ;62840000;230220;                              ;                              ;202005
3698076;MARIA ELIZABETH ACIOLI CARNEIRO GRANJA                      ;MARIA ELIZABETH ACIOLI CARNEIRO GRANJA                      ;AV DOM LUIS                             ;1233;ALDEOTA             ;60160230;230440;-3.735.495;-38.489.754;202005
3698084;SALUTER CLINIC S C LTDA                                     ;SALUTER CLINIC                                              ;ULISSES BEZERRA                         ;2055;CIDADE DOS FUNCIONAR;60822490;230440;-3.797.102;-38.497.753;202005
3700763;PREFEITURA MUNICIPAL DE BATURITE                            ;PSF PUTIU                                                   ;RUA CORONEL RIBEIRO MONTENEGRO          ;120;PUTIU               ;62760000;230210;-4.338.163.087.123.720;-38.869.237.303.733.800;202005
3700968;FRANCISCO FONTENELE DIAS                                    ;FRANCISCO FONTENELE DIAS                                    ;RUA PADRE FEITOSA                       ;112;CENTRO              ;62230000;230590;                              ;                              ;202005
3702162;PREF M TRAIRI                                               ;CENTRO DE ATENCAO PSICOSSOCIAL CAPS                         ;RUA VICENTE VIANA                       ;150;PLANALTO NORTE      ;62690000;231350;-32.706.464;-392.704.477;202005
3702642;PREF M DEP IRAPUAN PINHEIRO                                 ;UNIDADE MOVEL DE SAUDE                                      ;RUA CANDIDO BORGES                      ;S/N       ;CENTRO              ;63645000;230426;                              ;                              ;202005
3702650;PREF M DEP IRAPUAN PINHEIRO                                 ;UNIDADE DE VIGILANCIA SANITARIA                             ;RUA FILOMENA VIEIRA                     ;S/N       ;CENTRO              ;63645000;230426;-5.917;-39.268;202005
3702669;PREF M DEP IRAPUAN PINHEIRO                                 ;UBS DE MARATOAN PONTO DE APOIO                              ;RUA ANTONIO RIVANOR PINHEIRO            ;S/N       ;ZONA RURAL          ;63645000;230426;-5.917;-39.268;202005
3703436;PREF M DEP IRAPUAN PINHEIRO                                 ;UNIDADE BASICA DE SAUDE DO RIACHO VERDE                     ;SITIO RIACHO VERDE I                    ;S/N       ;ZONA RURAL          ;63645000;230426;-5.917;-39.268;202005
3704602;CONSULTORIO ODONTOLOGICO DRA MONICA SAMPAIO MAGALHAES       ;CONSULTORIO ODONTOLOGICO DRA MONICA SAMPAIO MAGALHAES       ;RUA RAIMUNDO NOGUEIRA                   ;200;CENTRO              ;62880132;230523;-41.002;-384.989;202005
3705528;DANIEL NOGUEIRA BARRETO DE MELO                             ;DANIEL NOGUEIRA BARRETO DE MELO                             ;RUA MANOEL MONTEIRO                     ;853;CIDADE DOS FUNCIONAR;60822080;230440;-3.794.328;-38.493.898;202005
3705862;CLINICA CARIRICORDIS S C LTDA                               ;CLINICA CARIRICORDIS                                        ;SENADOR POMPEU                          ;487;CENTRO              ;63100080;230420;-7.234.040.270.186.080;-39.411.853.551.864.600;202005
3705889;ALEXANDRE CALLOU SAMPAIO                                    ;ALEXANDRE CALLOU SAMPAIO                                    ;DOM QUINTINO                            ;794;CENTRO              ;63100070;230420;-70.414.053;-394.717.913;202005
3706850;MIRIAM JORGE TEIXEIRA                                       ;LABORATORIO NOSSA SENHORA DAS GRACAS                        ;RUA SAO SEBASTIAO                       ;45;CENTRO              ;63780000;230860;-4.789;-40.063;202005
3706885;CLINICA FISIOTERAPEUTICA REGADAS LTDA                       ;FISIOCLINICA                                                ;RUA GENERAL HUMBERTO MOURA              ;310;CENTRO              ;62580000;230020;-28.835.274;-401.110.904;202005
3707172;PRE M UMIRIM                                                ;CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE UMIRIM            ;RUA MAJOR SALES                         ;S/N       ;TRABALAHDORES       ;62660000;231375;                              ;                              ;202005
